epochs,walk_length,window,n_walks,d,neg_samples,mean_auc,std_auc,min_auc,max_auc,n_windows,time_seconds,error,auc_2000_2005,auc_2005_2010,auc_2010_2015,auc_2015_2020
5,40,7,30,64,15,0.6966565092754926,0.00903554270077573,0.6818463552041527,0.7047975110859139,4,3074.5327031612396,,0.7030495782992247,0.6818463552041527,0.6969325925126786,0.7047975110859139
5,50,3,20,32,5,0.7027098145136699,0.009136613965465775,0.6878304902166373,0.7106872305414029,4,576.0110909938812,,0.7097004884197895,0.6878304902166373,0.7026210488768497,0.7106872305414029
5,40,5,30,32,15,0.697308583254096,0.008939542026317679,0.6826056098714748,0.7051001023127803,4,2259.98286819458,,0.7038377734948534,0.6826056098714748,0.6976908473372754,0.7051001023127803
5,20,10,30,128,10,0.6984059508663343,0.008808038501870005,0.6840125499274947,0.7062618177664141,4,1327.7628848552704,,0.7048426713267996,0.6840125499274947,0.6985067644446287,0.7062618177664141
5,30,10,30,128,5,0.6975768815100496,0.008982856413771107,0.6828712923242264,0.7051882747548824,4,1479.8133523464203,,0.704545628859678,0.6828712923242264,0.6977023301014116,0.7051882747548824
5,30,5,20,128,15,0.6988157968130845,0.009011866155820794,0.6840367886910611,0.7070363578053053,4,1108.5003390312195,,0.7050404921540219,0.6840367886910611,0.6991495486019492,0.7070363578053053
5,50,3,20,32,10,0.7014656488715701,0.00918278979609118,0.6864932634135364,0.7096141168765903,4,882.1981101036072,,0.7083011826243644,0.6864932634135364,0.7014540325717894,0.7096141168765903
5,30,7,30,64,5,0.7001177096274865,0.009177457758283545,0.6851841213512379,0.7082317056238367,4,1098.5041749477386,,0.7070489056563287,0.6851841213512379,0.7000061058785427,0.7082317056238367
5,20,7,30,32,15,0.6984247090039342,0.009065704269990902,0.6836144909939473,0.7066539781854739,4,1376.6772665977478,,0.7048798400454103,0.6836144909939473,0.6985505267909053,0.7066539781854739
5,40,7,30,128,5,0.6975143564091404,0.00888847834638514,0.6830141463238893,0.7053288715866864,4,1528.9848728179932,,0.7041999715097685,0.6830141463238893,0.697514436216217,0.7053288715866864
5,40,5,30,64,5,0.7001939381675639,0.009182972804419787,0.6852393658469023,0.7082953520903442,4,1124.7813313007355,,0.7071242958449125,0.6852393658469023,0.7001167388880967,0.7082953520903442
5,30,5,30,32,5,0.7001968815906363,0.009042089092493866,0.6854489451348813,0.7082344856102196,4,820.3695430755615,,0.706900070497251,0.6854489451348813,0.7002040251201931,0.7082344856102196
5,20,7,30,64,5,0.6988561951131997,0.008933621036122967,0.6841975332652269,0.7069117442505373,4,678.2913222312927,,0.7051300865317535,0.6841975332652269,0.6991854164052813,0.7069117442505373
5,50,3,20,32,15,0.7010627840116759,0.009183455518206464,0.6860866728684356,0.7091547120956567,4,1180.4211580753326,,0.707960611912313,0.6860866728684356,0.7010491391702978,0.7091547120956567
5,20,10,30,128,15,0.6978865755883779,0.008920989111454954,0.6832986383644502,0.7056845998050589,4,1782.4936327934265,,0.7045730084667153,0.6832986383644502,0.6979900557172867,0.7056845998050589
5,30,3,10,32,5,0.6975582861351435,0.008950860573690088,0.6828967155615089,0.7056532049301047,4,172.85910964012146,,0.703876558503802,0.6828967155615089,0.6978066655451581,0.7056532049301047
5,30,7,30,64,10,0.6979015722126469,0.008970795359154583,0.6832181975787215,0.705782944735948,4,1660.8019676208496,,0.7045467632790094,0.6832181975787215,0.6980583832569083,0.705782944735948
5,50,3,20,64,5,0.7026935117497917,0.009180975588454814,0.6877424246299526,0.7108080629381186,4,583.0577962398529,,0.7096054305423183,0.6877424246299526,0.702618128888777,0.7108080629381186
5,30,3,10,32,10,0.6977378656467161,0.008886144138638852,0.6831473043058178,0.7057658703248701,4,259.4432554244995,,0.7039335321025338,0.6831473043058178,0.6981047558536428,0.7057658703248701
5,30,5,30,32,10,0.6995926538473245,0.009034769727512505,0.6848407183128526,0.7075236275237139,4,1236.0940735340118,,0.7063740063486155,0.6848407183128526,0.6996322632041159,0.7075236275237139
5,20,7,30,64,10,0.6984409099798952,0.008970543215615419,0.6837373725313947,0.7065262396859391,4,1032.9379479885101,,0.7047844557698991,0.6837373725313947,0.6987155719323483,0.7065262396859391
5,30,10,30,128,10,0.6972442948244786,0.008927680964212209,0.6826360155598129,0.7048227647164548,4,2262.7605702877045,,0.7041701972174189,0.6826360155598129,0.6973482018042276,0.7048227647164548
5,30,3,10,32,15,0.6978098980965252,0.008842626467775363,0.6832721737134813,0.7056496781199201,4,347.27738642692566,,0.704119390586984,0.6832721737134813,0.6981983499657155,0.7056496781199201
5,40,5,30,64,10,0.6976923410347424,0.00881448001564405,0.683222120942758,0.7052237072098169,4,1709.9679565429688,,0.7043709453777557,0.683222120942758,0.6979525906086391,0.7052237072098169
5,30,3,10,64,5,0.6971279997153269,0.008949331618010323,0.6823917638187509,0.7049999525279969,4,172.9108543395996,,0.7035332427543735,0.6823917638187509,0.6975870397601865,0.7049999525279969
5,50,3,20,64,10,0.7012517069415127,0.009098901204522588,0.6864088597723038,0.7093489338254868,4,879.9568984508514,,0.7079810868140269,0.6864088597723038,0.7012679473542334,0.7093489338254868
5,30,3,10,64,10,0.697698702192368,0.008956232954351688,0.6830571012756269,0.7059563059059399,4,261.73012614250183,,0.703883544616299,0.6830571012756269,0.6978978569716064,0.7059563059059399
5,40,7,30,128,10,0.6976034883821207,0.008839936336665362,0.6831006784754211,0.7053035230516759,4,2304.284116268158,,0.7041526524523662,0.6831006784754211,0.6978570995490196,0.7053035230516759
5,30,3,10,64,15,0.6974734894240331,0.008840799788483188,0.6829325197514947,0.705347088578228,4,345.7069683074951,,0.7037208224078895,0.6829325197514947,0.6978935269585198,0.705347088578228
5,30,3,10,128,5,0.6978238977131335,0.008821130343122645,0.6833108300163914,0.7057008452400966,4,174.11873722076416,,0.7040190118777035,0.6833108300163914,0.6982649037183422,0.7057008452400966
5,20,7,30,64,15,0.6983346081361514,0.008931840612288822,0.6836939906650495,0.7063712118169105,4,1375.0127339363098,,0.7046672856802951,0.6836939906650495,0.6986059443823505,0.7063712118169105
5,30,3,10,128,10,0.6978448151388585,0.008879299451923521,0.6832826169926794,0.7057962206997355,4,263.46809005737305,,0.704169655128836,0.6832826169926794,0.6981307677341834,0.7057962206997355
5,30,5,30,32,15,0.6990543848461885,0.008954318229899103,0.6844218486759345,0.7069611109566052,4,1728.9653306007385,,0.7056939930065244,0.6844218486759345,0.6991405867456904,0.7069611109566052
5,50,3,20,64,15,0.7008078829656161,0.00912129414409898,0.6859181090222924,0.7089519671763993,4,1528.521517276764,,0.7074979847373157,0.6859181090222924,0.7008634709264571,0.7089519671763993
5,30,3,10,128,15,0.6976909845312174,0.00881912652299677,0.6831738987199827,0.7054467848081182,4,705.4553096294403,,0.7040171545084248,0.6831738987199827,0.6981261000883434,0.7054467848081182
5,30,7,30,64,15,0.6975674573228217,0.008985478037926334,0.6828084719671625,0.7052107122488147,4,2706.3994574546814,,0.7043957550712893,0.6828084719671625,0.6978548900040201,0.7052107122488147
5,20,7,30,128,5,0.6988763956379402,0.008993210176124465,0.6841446222287365,0.707103325053257,4,1297.6787734031677,,0.7050992808993144,0.6841446222287365,0.6991583543704533,0.707103325053257
5,30,3,15,32,5,0.698611567960094,0.00904386909342831,0.683853233005926,0.7070006859584236,4,585.683691740036,,0.7048537129457011,0.683853233005926,0.698738639930325,0.7070006859584236
5,50,3,20,128,5,0.7023032477297335,0.009183997891328944,0.6873319016846322,0.710529810762148,4,1337.754457950592,,0.7090534845847544,0.6873319016846322,0.7022977938873994,0.710529810762148
5,30,5,30,64,5,0.7003156494363915,0.009025370811274492,0.6855712771385162,0.7082607118292841,4,1868.412615776062,,0.7070464779543636,0.6855712771385162,0.7003841308234019,0.7082607118292841
5,30,3,15,32,10,0.6985322725783437,0.008963453726732223,0.6838740937043623,0.7066827725450895,4,877.1586911678314,,0.7048607023181362,0.6838740937043623,0.698711521745787,0.7066827725450895
5,40,5,30,64,15,0.6973999557832482,0.008946181500954518,0.6827438205858843,0.7053096825575436,4,3574.4799115657806,,0.7039365097951717,0.6827438205858843,0.697609810194393,0.7053096825575436
5,30,3,15,32,15,0.698838892532395,0.008981490692757986,0.6841477027048054,0.7070479583981448,4,649.1515376567841,,0.7051163927054714,0.6841477027048054,0.699043516321158,0.7070479583981448
5,30,7,30,128,5,0.7002729281698623,0.008777310746553257,0.6860034872197528,0.7077563346930696,4,1935.479707956314,,0.7072381495995111,0.6860034872197528,0.7000937411671158,0.7077563346930696
5,20,7,30,128,10,0.6984600696419581,0.008986746853349624,0.6837171167166116,0.7064893418586784,4,1735.5576584339142,,0.7048735297311163,0.6837171167166116,0.698760290261426,0.7064893418586784
5,30,10,30,128,15,0.6972217508923558,0.008792162114895256,0.682757116724586,0.704790621364932,4,4315.973331928253,,0.7037452821275109,0.682757116724586,0.6975939833523945,0.704790621364932
5,30,3,15,64,5,0.6983987704506269,0.009040796313334052,0.6835624040007346,0.7064848442585692,4,263.93993401527405,,0.7048282912965921,0.6835624040007346,0.6987195422466115,0.7064848442585692
5,50,3,20,128,10,0.7012663867608027,0.009160182626774746,0.6863089367179943,0.709516503473307,4,1108.3536202907562,,0.7078874595277814,0.6863089367179943,0.7013526473241282,0.709516503473307
5,40,3,10,32,5,0.6982880075713274,0.008968255051799743,0.6836118771041624,0.7065404160836313,4,237.94333958625793,,0.7044659468582981,0.6836118771041624,0.6985337902392181,0.7065404160836313
5,30,3,15,64,10,0.6987299256472593,0.00904140332121958,0.6839148224211519,0.7069171859208386,4,386.09785056114197,,0.7050856583091991,0.6839148224211519,0.6990020359378478,0.7069171859208386
5,40,3,10,32,10,0.6982755533050768,0.008991805242638765,0.6835863086443447,0.7065799935483965,4,342.5991039276123,,0.7044920046126043,0.6835863086443447,0.6984439064149619,0.7065799935483965
5,30,5,30,64,10,0.6995340186234678,0.00899716869321424,0.6848987394525774,0.7075580382284103,4,1450.2390418052673,,0.7062576532646923,0.6848987394525774,0.6994216435481913,0.7075580382284103
5,40,5,30,128,5,0.7005891691942725,0.00889225895423311,0.6862825691351992,0.708521635651399,4,1152.4197978973389,,0.7075426307106939,0.6862825691351992,0.7000098412797975,0.708521635651399
5,40,7,30,128,15,0.6970450909078341,0.008686498613906198,0.6828075447028683,0.7047591485830818,4,4372.706746578217,,0.7033341007394475,0.6828075447028683,0.6972795696059382,0.7047591485830818
5,40,3,10,32,15,0.6982692622084281,0.008913375833711884,0.6836944738434136,0.7063890883708719,4,440.7386727333069,,0.7045466427916981,0.6836944738434136,0.6984468438277289,0.7063890883708719
5,30,3,15,64,15,0.6985892269092988,0.008979550468087143,0.6838844984574969,0.7067710221487221,4,488.1885771751404,,0.7048576991197427,0.6838844984574969,0.6988436879112334,0.7067710221487221
5,40,3,10,64,5,0.6976702224696125,0.008842305983631204,0.6830864914102391,0.7052190898975306,4,214.2841396331787,,0.7042150488928898,0.6830864914102391,0.6981602596777904,0.7052190898975306
5,30,3,15,128,5,0.6988805056420957,0.008998888778558853,0.6841734711448842,0.7072540900312843,4,235.7369909286499,,0.705001035245756,0.6841734711448842,0.6990934261464586,0.7072540900312843
5,20,7,30,128,15,0.6981637565180924,0.009054270043771358,0.6833690670848547,0.7064861499768509,4,1316.5892295837402,,0.7044681978585798,0.6833690670848547,0.698331611152084,0.7064861499768509
5,50,3,20,128,15,0.7007001330701339,0.009110860341307862,0.6858139672803669,0.7089401038746359,4,1113.4624063968658,,0.7072208937692901,0.6858139672803669,0.7008255673562422,0.7089401038746359
5,40,10,10,32,5,0.6982659056849592,0.008979879162239496,0.6835217946465197,0.7063765210390073,4,626.6375648975372,,0.7045305676067305,0.6835217946465197,0.6986347394475793,0.7063765210390073
5,30,7,30,128,10,0.697403062472178,0.008849256419282666,0.6828328092663172,0.7049048174163173,4,1572.8981232643127,,0.7040747402583285,0.6828328092663172,0.6977998829477488,0.7049048174163173
5,40,3,10,64,10,0.6982091218635044,0.008939288358869542,0.6835690011868483,0.7063119353147759,4,313.6861665248871,,0.7045015639376626,0.6835690011868483,0.6984539870147308,0.7063119353147759
5,30,3,15,128,10,0.6988403615511303,0.009042584479784172,0.6840788009706535,0.7072485827526171,4,348.15383219718933,,0.7050410204204673,0.6840788009706535,0.6989930420607832,0.7072485827526171
5,40,3,10,64,15,0.6981409451467802,0.008863891863047943,0.6835661960698003,0.7059518497384294,4,417.2671320438385,,0.7045200309261572,0.6835661960698003,0.6985257038527334,0.7059518497384294
5,30,5,30,64,15,0.6989178013921589,0.008918954434261236,0.6843338320545505,0.706927806179835,4,1495.4004991054535,,0.7053456553224886,0.6843338320545505,0.6990639120117612,0.706927806179835
5,30,3,15,128,15,0.6990770790712191,0.00903417043958984,0.6842943476922813,0.707386500173767,4,470.2835054397583,,0.7053085165953084,0.6842943476922813,0.6993189518235199,0.707386500173767
5,50,3,30,32,5,0.7035676324667057,0.00917225835375812,0.688718711080869,0.7114231677943168,4,787.6555600166321,,0.7109287573652235,0.688718711080869,0.7031998936264139,0.7114231677943168
5,50,5,20,32,5,0.7004061208917507,0.009057020289352681,0.6856233824486647,0.7082412990284619,4,850.5668444633484,,0.7073486758049173,0.6856233824486647,0.7004111262849586,0.7082412990284619
5,40,3,10,128,5,0.6985052707366861,0.009020557390488695,0.6837555490200042,0.7068060004492301,4,214.54604172706604,,0.7047489279737188,0.6837555490200042,0.6987106055037912,0.7068060004492301
5,40,5,30,128,10,0.6978220423093189,0.00911537175821915,0.6829400630723367,0.7061341616297645,4,1528.0934784412384,,0.704286110979047,0.6829400630723367,0.6979278335561272,0.7061341616297645
5,40,10,10,32,10,0.6978930582933156,0.008909007472979706,0.683290627955314,0.7059565724389127,4,946.8627543449402,,0.7041501334982145,0.683290627955314,0.6981748992808211,0.7059565724389127
5,40,3,10,128,10,0.6986818724639923,0.008991651097694297,0.683977734169813,0.7069714898630188,4,317.79578828811646,,0.7048805104451558,0.683977734169813,0.6988977553779814,0.7069714898630188
5,30,5,30,128,5,0.7003791209195029,0.009000517678367926,0.685641655245997,0.7082333216410076,4,747.697833776474,,0.7070968976431885,0.685641655245997,0.7005446091478188,0.7082333216410076
5,50,10,10,32,5,0.6984527092268036,0.009013171391297514,0.6837217547371942,0.7065937272151982,4,804.5177826881409,,0.7049066495023177,0.6837217547371942,0.6985887054525044,0.7065937272151982
5,40,3,10,128,15,0.698406271940492,0.008989327696951533,0.6836529307888766,0.7065333181140161,4,418.31523036956787,,0.7046832178843789,0.6836529307888766,0.6987556209746959,0.7065333181140161
5,40,3,15,32,5,0.7000372924669472,0.00908956221008978,0.6852142868856281,0.7083348485371227,4,332.8821122646332,,0.7065108494994843,0.6852142868856281,0.7000891849455542,0.7083348485371227
5,50,3,30,32,10,0.7017763893187596,0.009189237960978517,0.686842277445469,0.7097755948792084,4,1197.1933135986328,,0.7088980816153938,0.686842277445469,0.7015896033349673,0.7097755948792084
5,50,5,20,32,10,0.6990415291840191,0.009066304111901914,0.6843285586435424,0.7072761875089297,4,1323.5052862167358,,0.70571041680927,0.6843285586435424,0.6988509537743341,0.7072761875089297
5,30,7,30,128,15,0.697019806595111,0.008936376440404988,0.6823784462738202,0.7048338836087524,4,2024.8978757858276,,0.7036506026766916,0.6823784462738202,0.6972162938211796,0.7048338836087524
5,40,10,10,32,15,0.6978934998790713,0.008998258455214393,0.6831374712393038,0.7060258683868577,4,1328.108430147171,,0.7042105242292369,0.6831374712393038,0.6982001356608871,0.7060258683868577
5,40,3,15,32,10,0.6999262711960911,0.00909881715560699,0.6850590566358696,0.7081378723091684,4,532.9025011062622,,0.7064588273424587,0.6850590566358696,0.700049328496868,0.7081378723091684
5,30,5,30,128,10,0.6995009450579073,0.009008225642711849,0.6847651684707338,0.7075400173976184,4,1234.1317253112793,,0.7060430252008079,0.6847651684707338,0.699655569162469,0.7075400173976184
5,30,10,10,32,5,0.6974832484576671,0.008886405088887201,0.6829027198607258,0.7056016705553944,4,524.9957072734833,,0.7035859545317396,0.6829027198607258,0.6978426488828084,0.7056016705553944
5,50,10,10,32,10,0.6980682338194188,0.008990330216463826,0.6833292836274935,0.7060541952888932,4,1352.6908683776855,,0.7045664655102004,0.6833292836274935,0.6983229908510881,0.7060541952888932
5,40,5,30,128,15,0.6972247063911493,0.008709830903516833,0.6829446023771223,0.7047009294628955,4,2170.3772678375244,,0.7038268763433676,0.6829446023771223,0.697426417381212,0.7047009294628955
5,40,3,15,32,15,0.6996863588187635,0.009086109602467479,0.6848239407850274,0.7078284549118288,4,697.0225267410278,,0.7062451905083855,0.6848239407850274,0.6998478490698123,0.7078284549118288
5,40,10,10,64,5,0.697870204492283,0.008938429967186136,0.6831800630188549,0.7059793874604597,4,711.479142665863,,0.7040214973327317,0.6831800630188549,0.6982998701570855,0.7059793874604597
5,30,10,10,32,10,0.6974343647184789,0.008962348924112493,0.6827053426124372,0.7055694465099566,4,720.7698974609375,,0.7035976147434508,0.6827053426124372,0.6978650550080705,0.7055694465099566
5,40,3,15,64,5,0.7000950961511432,0.009006331021738433,0.6853755953716928,0.7081461060375326,4,337.83332228660583,,0.7066495236662929,0.6853755953716928,0.7002091595290543,0.7081461060375326
5,40,7,10,32,5,0.6982407773991911,0.008974708340341262,0.6835505023690858,0.7065564055828487,4,497.76571559906006,,0.7043358186061178,0.6835505023690858,0.6985203830387123,0.7065564055828487
5,50,3,30,32,15,0.7000296706623574,0.008937359451964914,0.6854573714916333,0.7080582777760418,4,1740.2110006809235,,0.7065638155520206,0.6854573714916333,0.7000392178297341,0.7080582777760418
5,40,3,15,64,10,0.6999578115886264,0.009082565473376642,0.685127844426582,0.7082338903224602,4,505.83033418655396,,0.7064028664630502,0.685127844426582,0.7000666451424132,0.7082338903224602
5,50,5,20,32,15,0.6986305523217443,0.008903512482587021,0.6841312200114216,0.7068069071215198,4,1872.1067442893982,,0.704955638756394,0.6841312200114216,0.698628443397642,0.7068069071215198
5,40,10,10,64,10,0.6978804215826994,0.008999539988697267,0.6831015417784695,0.7059813371097,4,1024.7396566867828,,0.704188339216167,0.6831015417784695,0.6982504682264612,0.7059813371097
5,30,5,30,128,15,0.6989701674592749,0.009004339939137377,0.684235436063726,0.706929944455152,4,1620.1155669689178,,0.7055896864500144,0.684235436063726,0.6991256028682068,0.706929944455152
5,40,7,10,32,10,0.6979073759751626,0.009007348969224414,0.6831116997742916,0.7060566870942974,4,759.721670627594,,0.7041562166861027,0.6831116997742916,0.698304900345959,0.7060566870942974
5,30,10,10,32,15,0.6972932603964866,0.008924518273989575,0.6826097839445447,0.7054022944612474,4,962.2013103961945,,0.7033747207675396,0.6826097839445447,0.697786242412615,0.7054022944612474
5,50,3,30,64,5,0.7030583340882441,0.009050369716800209,0.6883807773919276,0.7107840220658215,4,893.0312955379486,,0.7102996106233884,0.6883807773919276,0.7027689262718388,0.7107840220658215
5,50,10,10,32,15,0.6979497101629801,0.008967234683712267,0.6832472840100456,0.7058882415448189,4,1794.615875005722,,0.7044612294019075,0.6832472840100456,0.6982020856951484,0.7058882415448189
5,40,3,15,64,15,0.6997146244668072,0.009067863431825527,0.6848649751101694,0.707863533204736,4,739.5659356117249,,0.7061905208774093,0.6848649751101694,0.6999394686749141,0.707863533204736
10,20,3,20,32,5,0.7009273003399058,0.009077328160554784,0.6861102060373833,0.709145534264693,4,523.2914144992828,,0.7074464676750956,0.6861102060373833,0.7010069933824514,0.709145534264693
5,30,10,10,64,5,0.697643568731737,0.009015476888971145,0.6828513407791017,0.7060101266082365,4,635.3852581977844,,0.7036547405682512,0.6828513407791017,0.698058066971359,0.7060101266082365
5,50,5,20,64,5,0.7006732254211634,0.009025691049534787,0.6859547982047408,0.7086613909655782,4,1101.4562103748322,,0.7074118778674179,0.6859547982047408,0.7006648346469164,0.7086613909655782
5,40,3,15,128,5,0.7002940670987383,0.0090430530702048,0.6854899049179474,0.7083944418033821,4,473.869313955307,,0.7067969578083032,0.6854899049179474,0.7004949638653206,0.7083944418033821
5,40,7,10,32,15,0.6980743455518766,0.00894694527223457,0.6834061797965598,0.7062001764950785,4,1294.9664804935455,,0.7043125005950495,0.6834061797965598,0.6983785253208189,0.7062001764950785
10,20,3,20,32,10,0.7004874660630486,0.009047511033014585,0.6857201413842858,0.7085353059459315,4,883.0304520130157,,0.7071647738831419,0.6857201413842858,0.7005296430388352,0.7085353059459315
5,40,3,15,128,10,0.7001948273869302,0.009120970869054968,0.6852990513048447,0.7085469731031488,4,720.7853937149048,,0.706606420113056,0.6852990513048447,0.7003268650266713,0.7085469731031488
5,40,10,10,64,15,0.6978488730619572,0.00898686629023747,0.6831221434267796,0.705946684533906,4,1755.3836019039154,,0.7042155992095563,0.6831221434267796,0.6981110650775866,0.705946684533906
5,50,10,10,64,5,0.6984658674134603,0.008911109696627291,0.6838752635296785,0.7064746094669504,4,1243.5063841342926,,0.7048345719193699,0.6838752635296785,0.6986790247378422,0.7064746094669504
5,30,10,10,64,10,0.6973693648416992,0.008970088691569757,0.6826218044753745,0.705565561341013,4,1108.1270883083344,,0.7034487591771609,0.6826218044753745,0.6978413343732486,0.705565561341013
5,40,7,10,64,5,0.6980334749239672,0.008945463958798073,0.6833407830974983,0.7061794567445012,4,977.7045018672943,,0.704172434825875,0.6833407830974983,0.6984412250279943,0.7061794567445012
5,50,3,30,64,10,0.7013499345867797,0.00893352258987664,0.6868020914274302,0.7089457252104248,4,2051.634811401367,,0.7084127428690887,0.6868020914274302,0.7012391788401755,0.7089457252104248
5,40,3,15,128,15,0.6997390318586446,0.009060205859536038,0.6849435813962286,0.7081191294622822,4,1541.438358783722,,0.7059995393089935,0.6849435813962286,0.699893877267074,0.7081191294622822
5,40,10,10,128,5,0.6982476646405177,0.008962964170963919,0.6835492199647679,0.7065243697908049,4,1559.9036085605621,,0.704302072131381,0.6835492199647679,0.6986149966751167,0.7065243697908049
10,20,3,20,32,15,0.7000593921017839,0.009085580913570208,0.6852251054882337,0.7083062172181036,4,1854.7476363182068,,0.7065490275601223,0.6852251054882337,0.7001572181406762,0.7083062172181036
5,50,5,20,64,10,0.6993428861446448,0.00896803912312848,0.6847036392194975,0.7069493847696826,4,2662.416743993759,,0.7063811033250864,0.6847036392194975,0.6993374172643128,0.7069493847696826
5,40,7,10,64,10,0.6979827665196379,0.00896446343892171,0.6832676473193678,0.7061655450973862,4,1697.3503255844116,,0.7041314776941061,0.6832676473193678,0.6983663959676911,0.7061655450973862
5,30,10,10,64,15,0.6975157727981669,0.008895691848765513,0.6829126350380847,0.7056307685056098,4,2168.0953917503357,,0.7036217096890411,0.6829126350380847,0.6978979779599321,0.7056307685056098
5,40,3,20,32,5,0.7016397750753613,0.009126745809349522,0.6867604801509966,0.7097565756637658,4,1005.4426553249359,,0.7084157550909908,0.6867604801509966,0.7016262893956917,0.7097565756637658
10,20,3,20,64,5,0.700669620871639,0.009055054333290893,0.6858410782887532,0.7088922976398073,4,955.4232313632965,,0.7070269944780572,0.6858410782887532,0.700918113079938,0.7088922976398073
5,50,10,10,64,10,0.6981479494862086,0.008907068424060235,0.6835517192803828,0.7060879377410314,4,2997.0499708652496,,0.7045661629749072,0.6835517192803828,0.6983859779485128,0.7060879377410314
5,30,10,10,128,5,0.6974079140295197,0.009052483133839462,0.6825420152859898,0.7058360615377721,4,1134.4088804721832,,0.7033689482126309,0.6825420152859898,0.6978846310816863,0.7058360615377721
5,40,10,10,128,10,0.6978326495410184,0.008933443788180742,0.6831863681895075,0.7059360707239414,4,2347.3109526634216,,0.7040741107512463,0.6831863681895075,0.698134048499379,0.7059360707239414
5,40,3,20,32,10,0.7009502775361773,0.009130387852906296,0.6860368034601492,0.7090412806434194,4,1565.936844110489,,0.7077011862096912,0.6860368034601492,0.7010218398314494,0.7090412806434194
10,20,3,20,64,10,0.7001818867639031,0.008955583402252916,0.6855420458450745,0.7083395760500746,4,1487.4319787025452,,0.7064993171425445,0.6855420458450745,0.700346608017919,0.7083395760500746
5,50,3,30,64,15,0.6993079344616899,0.009117864882840181,0.6843951103264398,0.7073848206871054,4,3898.3636202812195,,0.706008311202529,0.6843951103264398,0.6994434956306854,0.7073848206871054
5,40,7,10,64,15,0.6979208408859903,0.00895545976511561,0.6832275755408255,0.706121783961007,4,2314.393347978592,,0.704046099133494,0.6832275755408255,0.6982879049086343,0.706121783961007
5,30,10,10,128,10,0.6976472296304652,0.008936527468998149,0.6829938423290007,0.7059074503261469,4,1626.2237198352814,,0.7036772558782469,0.6829938423290007,0.6980103699884666,0.7059074503261469
5,40,7,10,128,5,0.6981203773193114,0.008961195470293705,0.6834333375819973,0.7064034018996082,4,800.0244736671448,,0.7041849676056516,0.6834333375819973,0.6984598021899885,0.7064034018996082
10,20,3,20,64,15,0.6997276368475356,0.009001273450127906,0.6849709455593391,0.707794240124828,4,1501.9375958442688,,0.706145385678604,0.6849709455593391,0.6999999760273713,0.707794240124828
5,50,5,20,64,15,0.6987396146281664,0.008948503677854462,0.6840894309075353,0.7066181916981409,4,3787.0535802841187,,0.7053406694427967,0.6840894309075353,0.6989101664641929,0.7066181916981409
5,40,3,20,32,15,0.700650317102963,0.00914100124200564,0.6857278099631042,0.7087905711963909,4,1553.3604459762573,,0.7073796452818442,0.6857278099631042,0.7007032419705125,0.7087905711963909
5,50,3,30,128,5,0.7031610255670347,0.009132760617614732,0.6883222299524513,0.711087106287137,4,1209.137809753418,,0.7102727791292996,0.6883222299524513,0.7029619868992509,0.711087106287137
10,20,3,20,128,5,0.7007371380385226,0.009062989912340504,0.6859065362073127,0.7089141301238218,4,431.6647267341614,,0.7071949118541834,0.6859065362073127,0.7009329739687723,0.7089141301238218
5,40,3,20,64,5,0.7016236110751147,0.009128335128377607,0.6867499305228721,0.7097924256529966,4,453.00904607772827,,0.7083577958434616,0.6867499305228721,0.7015942922811287,0.7097924256529966
5,50,10,10,64,15,0.6982582847489116,0.008908381584645004,0.683740271807532,0.7064305846980423,4,3139.682943582535,,0.7045731013749506,0.683740271807532,0.6982891811151218,0.7064305846980423
5,40,10,10,128,15,0.697745936170599,0.008901802897921574,0.6831514326444731,0.7057629398232715,4,2258.8991055488586,,0.7040400767890902,0.6831514326444731,0.6980292954255608,0.7057629398232715
5,30,10,10,128,15,0.697494599334307,0.00900698132691697,0.6826981179135961,0.7057186284289299,4,1162.3013799190521,,0.7036386016188946,0.6826981179135961,0.6979230493758073,0.7057186284289299
5,40,7,10,128,10,0.698187134091242,0.009038177282736154,0.6833634914122289,0.7065402781586105,4,868.4366521835327,,0.704277687246898,0.6833634914122289,0.6985670795472303,0.7065402781586105
5,50,5,20,128,5,0.7007206682941467,0.009087767607187429,0.6859091054053195,0.7087651060440903,4,930.8034384250641,,0.7075216652143789,0.6859091054053195,0.7006867965127983,0.7087651060440903
10,20,3,20,128,10,0.7001157943923461,0.009096878888068009,0.6852098752458935,0.7083784904474326,4,646.6651384830475,,0.7064778042504675,0.6852098752458935,0.7003970076255905,0.7083784904474326
5,40,3,20,64,10,0.700773096892906,0.009082221698453907,0.6859377372084995,0.7088909580236,4,652.5436768531799,,0.7074027057056455,0.6859377372084995,0.700860986633879,0.7088909580236
5,50,10,10,128,5,0.6987632356698199,0.008957881388509784,0.6840584107458624,0.7067470091466124,4,819.6434223651886,,0.705158211477993,0.6840584107458624,0.6990893113088119,0.7067470091466124
5,30,10,15,32,5,0.6983309527055295,0.009011684623574288,0.6835692923527538,0.7065251489731907,4,645.2494423389435,,0.7046333415620325,0.6835692923527538,0.6985960279341409,0.7065251489731907
5,50,3,30,128,10,0.7006186660973055,0.009080521496808167,0.6858069830057868,0.7084099020120921,4,1271.4617848396301,,0.707670840437157,0.6858069830057868,0.7005869389341857,0.7084099020120921
5,40,10,15,32,5,0.6994238580477654,0.009006751608689167,0.6847279716787591,0.7074490715153868,4,941.5745191574097,,0.7060655695764115,0.6847279716787591,0.6994528194205042,0.7074490715153868
